option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,375 000 zł,"41,88 m²",Mieszkanie 2-pokojowe na Lsm ul. Skierki!!!,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lublin, Lublin, lubelskie",51.24388,22.518099,3/4,420 zł,Zapytaj,balkon,Zapytaj,brak informacji,1967,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,326 000 zł,48 m²,"2 pokoje + kuchnia, ul.Kleeberga, Kalinowszczyzna",2,do remontu,Współrzędne dokładne,"Lublin, Kalinowszczyzna, ul. Franciszka Kleeberga",51.256152,22.590401,10/10,560 zł,Zapytaj,balkon,Zapytaj,brak informacji,1973,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,452 800 zł,62 m²,"Mieszkanie 3 pokojowe, Lublin, Bronowice",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bronowice, Lublin, Lublin",51.23579,22.58504,3/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1987,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,wtórny
1,660 000 zł,88 m²,5 pokoi Lsm 88M2 Na Sprzedaż.,5,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"LSM, Lublin, Lublin",51.24163,22.52933,4/6,500 zł,pełna własność,balkon,Zapytaj,brak informacji,1996,blok,tak,"internet, telefon",domofon / wideofon,inne,wtórny
1,429 000 zł,50 m²,"2 pokoje po remoncie przy ""Parku Zawilcowa""",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kalinowszczyzna, Lublin, Lublin",51.25171,22.58832,2/4,Zapytaj,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,brak informacji,1987,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,290 000 zł,"54,7 m²",Przestronne mieszkanie w cichej okolicy,2,do zamieszkania,Współrzędne dokładne,"ul. Wiosenna , Pokrówka, chełmski",51.09954,23.4514,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,pustak,wtórny
1,480 000 zł,"52,31 m²","Klimatyczne dwa pokoje ""Wiśniowy Sad"", Czuby",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czuby, Lublin, Lublin",51.23032,22.51856,parter/6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2011,blok,tak,brak informacji,monitoring / ochrona,cegła,wtórny
1,450 000 zł,"52,1 m²","Mieszkanie na sprzedaż, Lublin, Węglin Południowy,",2,Zapytaj,Współrzędne dokładne,"Lublin, Węglin, ul. Jantarowa",51.222311,22.492854,parter/3,246 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,2012,blok,nie,brak informacji,brak informacji,pustak,wtórny
1,775 000 zł,100 m²,Mieszkanie na sprzedaż 100m2,4,do zamieszkania,Współrzędne dokładne,"Lublin, Sławinek, ul. Sielankowa",51.251923,22.520488,3/4,630 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,2001,blok,nie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",cegła,wtórny
1,250 000 zł,47 m²,Dwupokojowe Mieszkanie Gotowe Do Zamieszkania,2,do zamieszkania,Współrzędne dokładne,"ul. Metalowców , Kraśnik, kraśnicki",50.964375,22.1635,3,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,580 000 zł,"50,06 m²","50 m2, 2pokoje, Nowe Budownictwo, Bez Pcc !!!",2,do zamieszkania,Współrzędne dokładne,"Bronowice, Lublin, Lublin",51.234192,22.585831,1/14,4 600 zł,pełna własność,balkon,Zapytaj,2023-05-09,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",inne,wtórny
1,399 000 zł,"47,6 m²",Ciche rozkładowe lokum na Dziewanny - wąwóz Czuby,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czuby, Lublin, Lublin",51.234664,22.515778,3/4,475 zł,pełna własność,balkon,Zapytaj,brak informacji,1989,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,wtórny
1,329 000 zł,39 m²,"Rozkładowe 2 pokoje z balkonem, Lsm !!",2,do zamieszkania,Współrzędne dokładne,"Lublin, LSM, ul. Pana Balcera",51.237069,22.525021,5/10,400 zł,pełna własność,balkon,Zapytaj,brak informacji,1974,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,1 549 700 zł,"128,5 m²","Apartament | 128,5m2 | SMARTHOME | 2 MIEJSCA GARAŻ",4,do zamieszkania,Współrzędne dokładne,"Lublin, Felin, ul. Generała Stanisława Skalskiego 7",51.216861,22.629372,3/3,800 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2019,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,wtórny
1,355 000 zł,"65,04 m²","Mieszkanie w świetnej lokalizacji, pow. 65.04m2",3,do zamieszkania,Współrzędne dokładne,"Biała Podlaska, Biała Podlaska, lubelskie",52.048801,23.134864,3/3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2014,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,480 000 zł,"122,49 m²","Mieszkanie, 122,49 m², Lublin",3,do zamieszkania,Współrzędne dokładne,"Konstantynów, Lublin, Lublin",51.239412,22.49771,3/3,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,dom wolnostojący,nie,brak informacji,brak informacji,brak informacji,wtórny
1,395 000 zł,"48,2 m²","Mieszkanie 48,20 m2 na Czechowie Dolnym",3,do wykończenia,Współrzędne dokładne,"Lublin, Lublin, lubelskie",51.26067,22.54602,4/4,420 zł,pełna własność,balkon,Zapytaj,brak informacji,1980,blok,nie,"telewizja kablowa, internet",domofon / wideofon,pustak,wtórny
