option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,905 304 zł,"40,89 m²",2 pok. | Tylko 15 m od plaży | Basen | Strefa SPA,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ustronie Morskie, kołobrzeski, zachodniopomorskie",54.21554,15.75683,parter/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, monitoring / ochrona",brak informacji,pierwotny
1,962 760 zł,"54,24 m²",PINEA | apartament tuż przy plaży,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Pobierowo, gryficki, zachodniopomorskie",54.060318,14.932517,1/7,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,2023-09-23,2023,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",żelbet,pierwotny
1,301 887 zł,"37,27 m²","Staszica-nowe, 2pokojowe z balkonem",2,do wykończenia,Współrzędne dokładne,"ul. Stanisława Staszica , Koszalin, Koszalin",54.210087,16.196754,1/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,apartamentowiec,tak,"telewizja kablowa, internet",domofon / wideofon,brak informacji,pierwotny
1,582 161 zł,"66,23 m²",Promocja | 3-pokojowy apartament z ogródkiem,3,do wykończenia,Współrzędne dokładne,"ul. Ku Morzu , Sianożęty, kołobrzeski",54.208958,15.736109,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2023-01-01,2023,apartamentowiec,nie,"internet, telefon",domofon / wideofon,brak informacji,pierwotny
1,502 282 zł,"57,8 m²",Promocja | 2-pokojowy apartament z ogródkiem,2,do wykończenia,Współrzędne dokładne,"ul. Ku Morzu , Sianożęty, kołobrzeski",54.208958,15.736109,parter/3,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,2023-01-01,2023,apartamentowiec,nie,"internet, telefon",domofon / wideofon,brak informacji,pierwotny
1,783 180 zł,"54,96 m²",PINEA | gotowy do odbioru | tuż przy plaży,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Pobierowo, gryficki, zachodniopomorskie",54.060318,14.932517,2/7,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",żelbet,pierwotny
1,415 000 zł,"63,84 m²","3 pokojowe, 1 piętro, Chopina / Dębowa, balkon",3,do wykończenia,Współrzędne dokładne,"ul. Chopina , Wałcz, wałecki",53.275772,16.456713,1/3,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,2024-12-15,2023,blok,tak,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,450 000 zł,"68,66 m²","3 pokojowe, 1 piętro, Chopina / Dębowa,DUŻY balkon",3,do wykończenia,Współrzędne dokładne,"ul. Chopina , Wałcz, wałecki",53.275772,16.456713,1/3,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,2024-12-15,2023,blok,tak,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,504 090 zł,"37,34 m²","OFERTA BEZPOŚREDNIA, GOTOWE AP. MAJ 2023r,!",2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mielno, koszaliński, zachodniopomorskie",54.26336,16.06722,1/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
1,547 085 zł,"37,73 m²",Inwestycja/Apartament/kawalerka/deweloperski/37 m2,1,do wykończenia,Współrzędne dokładne,"Szczecin, Szczecin, zachodniopomorskie",53.42985,14.55242,1/6,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2022,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
1,654 278 zł,"41,41 m²",Inwestycja/Apartament/dwa pokoje/deweloperski/41m2,2,do wykończenia,Współrzędne dokładne,"Szczecin, Szczecin, zachodniopomorskie",53.42985,14.55242,4/6,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2022,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
1,"754 096,50 zł","60,57 m²",Inwestycja/Apartament/3 pokoje/deweloperski/60m2,3,do wykończenia,Współrzędne dokładne,"Szczecin, Szczecin, zachodniopomorskie",53.42985,14.55242,4/6,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2022,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
1,713 790 zł,"79,31 m²",Mazowiecka Park | Trzypokojowe Mieszkanie GB.302,3,do wykończenia,Współrzędne dokładne,"ul. Mazowiecka , Kołobrzeg, kołobrzeski",54.167976,15.56023,3/5,Zapytaj,pełna własność,balkon,Zapytaj,2023-12-31,2022,blok,tak,"telewizja kablowa, internet","domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
1,324 000 zł,"35,6 m²",Duża kawalerka w super lokalizacji,1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Turzyn, Szczecin, Szczecin",53.430545,14.53578,4/4,100 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,brak informacji,pierwotny
1,899 000 zł,"72,73 m²",Trzy pokoje tuż przy marinie jachtowej,3,Zapytaj,Współrzędne dokładne,"Szczecin, Dąbie, ul. Przestrzenna",53.396689,14.627292,3/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2022,apartamentowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,282 779 zł,"28,42 m²",Przestronna kawalerka z balkonem,1,do wykończenia,Współrzędne dokładne,"Przecław, policki, zachodniopomorskie",53.37446,14.47308,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
1,383 370 zł,"49,15 m²",Mieszkanie z ładnym widokiem,2,do wykończenia,Współrzędne dokładne,"ul. Juliusza Słowackiego , Goleniów, goleniowski",53.570087,14.827237,parter/3,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,2022,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
