option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,650 000 zł,69 m²,Mieszkanie dwupoziomowe z potencjałem!,3,do zamieszkania,Współrzędne dokładne,"Szczecin, Bukowo, ul. Policka",53.4973,14.5859,2/3,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2009,blok,nie,"telewizja kablowa, internet",brak informacji,beton komórkowy,wtórny
1,330 000 zł,"61,34 m²","Mieszkanie 3-pokojowe 4 piętro, do zamieszkania",3,do zamieszkania,Współrzędne dokładne,"ul. Przyjaźni , Police, policki",53.539838,14.540178,4/4,Zapytaj,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,469 000 zł,"64,37 m²",Na sprzedaż mieszkanie w centrum Szczecina,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Szczecin, Szczecin",53.43283,14.54819,3/4,300 zł,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,295 000 zł,36 m²,"2 pokojowe, mieszkanie w okazyjnej cenie!",2,Zapytaj,Współrzędne dokładne,"ul. Srebrna , Zieleniewo, kołobrzeski",54.145099,15.558261,1/2,390 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2006,dom wolnostojący,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,339 000 zł,"49,04 m²",Mieszkanie 3 pokojowe w centrum miasta.,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Koszalin, Koszalin, zachodniopomorskie",54.19044,16.18948,1/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,"internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,539 000 zł,42 m²,"Os.Harmonia 2pok, do wprowadzenia,bez 2%PCC",2,do zamieszkania,Współrzędne dokładne,"Szczecin, Gumieńce, Mościckiego 8",53.410248,14.467764,3/4,350 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",silikat,wtórny
1,365 000 zł,"47,45 m²",2 słoneczne pokoje przy stawie Brodowskim,2,do remontu,Współrzędne dokładne,"Niebuszewo, Szczecin, Szczecin",53.452855,14.564285,2/10,530 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1982,blok,tak,brak informacji,monitoring / ochrona,wielka płyta,wtórny
1,880 000 zł,"90,46 m²","NOWE. Bezpośrednio, gotowe do wprowadzenia się.",4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kołobrzeg, kołobrzeski, zachodniopomorskie",54.152434,15.555417,2/3,830 zł,pełna własność,"balkon, taras",Zapytaj,brak informacji,2021,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,wtórny
1,388 000 zł,"46,6 m²",dwa pokoje blisko Stawu Brodowskiego,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Drzetowo, Szczecin, Szczecin",53.450706,14.571009,6/11,588 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1970,blok,tak,"telewizja kablowa, internet",brak informacji,wielka płyta,wtórny
1,2 150 000 zł,"53,57 m²",Piękny Apartament I linia brzegowa - MORZE,3,do zamieszkania,Współrzędne dokładne,"ul. Piastów , Mielno, koszaliński",54.26266,16.054512,1,880 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2019,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
