option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,317 000 zł,45 m²,M-3 na parterze po remoncie Dąbrowa duża kuchnia,2,do zamieszkania,Współrzędne dokładne,"Łódź, Dąbrowa, ul. Wincentego Kadłubka",51.730321,19.500486,parter/4,420 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,internet,"drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,629 000 zł,"66,5 m²",Niższa cena do niedzieli 14.05. Do wprowadzenia!,3,do zamieszkania,Współrzędne dokładne,"Łódź, Retkinia, ul. Pienista",51.73471,19.40877,2/4,700 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-26,2021,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,490 000 zł,"90,8 m²",Przestronne z widokiem na dachy w centrum Łodzi,3,do zamieszkania,Współrzędne dokładne,"Łódź, Polesie, ul. 6 Sierpnia",51.767581,19.442934,4/4,1 100 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1993,kamienica,nie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",cegła,wtórny
1,285 000 zł,46 m²,"Mieszkanie, 46m2, M3, Łódź-Górna, ul. Sanocka, 1 p",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kurak, Łódź, Łódź",51.72825,19.46135,1/3,500 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",brak informacji,brak informacji,wtórny
1,384 900 zł,"54,24 m²",2 pokojowe mieszkanie do wprowadzenia - Chojny,2,do zamieszkania,Współrzędne dokładne,"Łódź, Chojny, ul. Budowlana",51.71679,19.48111,3/4,Zapytaj,pełna własność,balkon,Zapytaj,2023-06-30,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,305 000 zł,48 m²,Mieszkanie w Centrum Łodzi - DO ZAMIESZKANIA,2,do zamieszkania,Współrzędne dokładne,"Łódź, Śródmieście, ul. Solna",51.778317,19.4599,parter,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,brak informacji,kamienica,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona, rolety antywłamaniowe",cegła,wtórny
1,259 000 zł,"46,14 m²",3 pokojowe/do wprowadzenia/Skłodowskiej,3,Zapytaj,Współrzędne dokładne,"ul. Marii Curie-Skłodowskiej , Łask, łaski",51.588656,19.13683,3/4,480 zł,pełna własność,balkon,Zapytaj,brak informacji,1965,blok,nie,"telewizja kablowa, internet",brak informacji,brak informacji,wtórny
1,499 000 zł,"63,58 m²",4 pokojowe z balkonem/63m3/Retkinia,4,Zapytaj,Współrzędne dokładne,"Łódź, Retkinia, al. ks. kard. Stefana Wyszyńskiego",51.746513,19.39986,4/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,internet,domofon / wideofon,brak informacji,wtórny
1,549 000 zł,120 m²,Przestronne mieszkanie z ogrodem Radogoszcz,5,do remontu,Współrzędne dokładne,"Łódź, Radogoszcz, ul. Cyprysowa",51.825119,19.423448,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,1953,dom wolnostojący,nie,"internet, telefon","teren zamknięty, rolety antywłamaniowe",cegła,wtórny
1,285 000 zł,"37,64 m²","2 pokojowe, Dąbrowa, blok, ul. Zbaraska, OKAZJA!",2,do zamieszkania,Współrzędne dokładne,"Łódź, Dąbrowa, ul. Zbaraska",51.742159,19.503094,1/4,327 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
